name,calories,carbs,fat,restaurant,category
Seasoned Curly Fries (Kid’s),200,21.0,11,Jack in the Box,Kid's Meals
Apple Sauce,90,24.0,0,Joe's Crab Shack,Kid's Meals
Captain’s Catch,1060,78.0,70,Joe's Crab Shack,Kid's Meals
Celery & Ranch,150,6.0,13,Joe's Crab Shack,Kid's Meals
Cheesy Mac,260,35.0,9,Joe's Crab Shack,Kid's Meals
Chicken Dippers,590,23.0,33,Joe's Crab Shack,Kid's Meals
Chocolate Sundae,340,50.0,14,Joe's Crab Shack,Kid's Meals
Corn on the Cob,30,7.0,0,Joe's Crab Shack,Kid's Meals
Fish Fingers,600,23.0,46,Joe's Crab Shack,Kid's Meals
French Fries,300,38.0,15,Joe's Crab Shack,Kid's Meals
Kid’s Snow Crab,90,7.0,1,Joe's Crab Shack,Kid's Meals
Mini Beach Burgers,760,68.0,41,Joe's Crab Shack,Kid's Meals
Mini Steampot,390,35.0,15,Joe's Crab Shack,Kid's Meals
Paint a Crab,350,75.0,6,Joe's Crab Shack,Kid's Meals
Pizza,450,61.0,15,Joe's Crab Shack,Kid's Meals
Rice,200,36.0,4,Joe's Crab Shack,Kid's Meals
Rockin Popcorn Shrimp,470,19.0,39,Joe's Crab Shack,Kid's Meals
Shrimply Grilled Shrimp,310,40.0,8,Joe's Crab Shack,Kid's Meals
Strawberry Sundae,290,39.0,14,Joe's Crab Shack,Kid's Meals
Veggies,40,3.0,3,Joe's Crab Shack,Kid's Meals
Add Grilled Chicken,110,0.0,2,Olive Garden,Kid's Meals
Add Italian Sausage,240,1.0,20,Olive Garden,Kid's Meals
Add Meatball,140,4.0,9,Olive Garden,Kid's Meals
Add Shrimp,30,0.0,0,Olive Garden,Kid's Meals
Alfredo Sauce,330,8.0,30,Olive Garden,Kid's Meals
Cheese Pizza,420,64.0,10,Olive Garden,Kid's Meals
Cheese Ravioli,290,43.0,8,Olive Garden,Kid's Meals
Chicken Fingers & Pasta,550,63.0,20,Olive Garden,Kid's Meals
Fettuccine,180,35.0,1,Olive Garden,Kid's Meals
Garlic Mashed Potatoes,200,22.0,10,Olive Garden,Kid's Meals
Grapes,40,10.0,0,Olive Garden,Kid's Meals
Macaroni & Cheese,340,58.0,6,Olive Garden,Kid's Meals
Meat Sauce,100,6.0,5,Olive Garden,Kid's Meals
Parmesan-Butter Sauce,120,3.0,10,Olive Garden,Kid's Meals
Peach-Mango Smoothie,190,43.0,0,Olive Garden,Kid's Meals
Penne,200,38.0,1,Olive Garden,Kid's Meals
Pepperoni Pizza,480,64.0,15,Olive Garden,Kid's Meals
Small Shells,230,45.0,1,Olive Garden,Kid's Meals
Spaghetti,180,34.0,1,Olive Garden,Kid's Meals
Steamed Broccoli,15,2.0,0,Olive Garden,Kid's Meals
Strawberry Smoothie,200,45.0,0,Olive Garden,Kid's Meals
Sundae,190,26.0,8,Olive Garden,Kid's Meals
Tomato Sauce,70,8.0,3,Olive Garden,Kid's Meals
Whole Wheat Linguine,190,35.0,1,Olive Garden,Kid's Meals
Wild Berry Smoothie,190,43.0,0,Olive Garden,Kid's Meals
Boomerang Cheese Burger,526,41.0,27,Outback Steakhouse,Kid's Meals
Chicken Fingers,472,28.0,29,Outback Steakhouse,Kid's Meals
Grilled Cheese-A-Roo,269,30.0,12,Outback Steakhouse,Kid's Meals
Grilled Chicken on the Barbie,147,0.0,2,Outback Steakhouse,Kid's Meals
Joey Sirloin,188,0.0,6,Outback Steakhouse,Kid's Meals
Junior Ribs,364,2.0,26,Outback Steakhouse,Kid's Meals
Mac-A-Roo ‘N Cheese,607,63.0,25,Outback Steakhouse,Kid's Meals
Spotted Dog Sundae,157,19.0,8,Outback Steakhouse,Kid's Meals
Panera Kids Deli Sandwich – Roast Beef,320,35.0,10,Panera Bread,Kid's Meals
Panera Kids Deli Sandwich – Smoked Ham,300,35.0,9,Panera Bread,Kid's Meals
Panera Kids Deli Sandwich – Smoked Turkey,290,35.0,8,Panera Bread,Kid's Meals
Panera Kids Grilled Cheese Sandwich,360,46.0,13,Panera Bread,Kid's Meals
Panera Kids Mac & Cheese,490,37.0,30,Panera Bread,Kid's Meals
"Panera Kids Organic Yogurt (blueberry, strawberry)",60,11.0,0,Panera Bread,Kid's Meals
Panera Kids Peanut Butter & Jelly Sandwich,410,56.0,18,Panera Bread,Kid's Meals
Monster Meatball,330,27.0,19,Quiznos,Kid's Meals
Carnival Corn Dog,295,36.0,12,Red Robin Gourmet Burgers,Kid's Meals
Cheesy Mac ‘n Cheesy,420,42.0,22,Red Robin Gourmet Burgers,Kid's Meals
Chick On A Stick,152,0.0,4,Red Robin Gourmet Burgers,Kid's Meals
Chick-Chick-Chicken Fingers Kid’s Meal,372,19.0,22,Red Robin Gourmet Burgers,Kid's Meals
Chick-n-Cheese Quesadilla,568,33.0,26,Red Robin Gourmet Burgers,Kid's Meals
Grilled Cheesewich,430,31.0,29,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Apple Slices,20,8.0,0,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Banana Malt,471,73.0,18,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Banana Milkshake,378,59.0,15,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Chocolate Malt,509,83.0,18,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Chocolate Milk,274,39.0,9,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Chocolate Milkshake,437,71.0,16,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Freckled Lemonade,80,21.0,0,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Freckled Lemonade light,31,8.0,0,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Mandarin Oranges,28,7.0,0,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Melon Wedges,61,15.0,0,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Milk,220,16.0,12,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Mint Brownie Shake,479,66.0,24,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Peach Malt,471,73.0,18,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Peach Milkshake,378,59.0,15,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Raspberry Malt,666,99.0,18,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Raspberry Milkshake,271,33.0,15,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Rookie Magic Milkshake,586,83.0,27,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Root Beer Float,138,30.0,3,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Side Baby Carrots & Ranch,300,6.0,30,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Side Broccoli,20,4.0,0,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Side Salad,38,7.0,1,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Steak Fries,217,30.0,9,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Strawberry Malt,426,62.0,18,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Strawberry Milkshake,334,48.0,15,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Strawberry Smoothie,122,30.0,0,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Sundae,376,49.0,18,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Vanilla Malt,414,60.0,18,Red Robin Gourmet Burgers,Kid's Meals
Kid’s Vanilla Milkshake,323,45.0,15,Red Robin Gourmet Burgers,Kid's Meals
Kids Groovy Smoothie,207,49.0,2,Red Robin Gourmet Burgers,Kid's Meals
Kids Hawaiian Heart Throb Smoothie,300,69.0,2,Red Robin Gourmet Burgers,Kid's Meals
Kids Raspberry Limeade,112,29.0,0,Red Robin Gourmet Burgers,Kid's Meals
Parmesan Noodles,427,43.0,24,Red Robin Gourmet Burgers,Kid's Meals
Rad Chicken Burger,302,28.0,6,Red Robin Gourmet Burgers,Kid's Meals
Rad Garden Burger,282,40.0,6,Red Robin Gourmet Burgers,Kid's Meals
Rad Robin Burger,286,28.0,12,Red Robin Gourmet Burgers,Kid's Meals
Rad Turkey Burger,403,29.0,22,Red Robin Gourmet Burgers,Kid's Meals
Rad Vegan Boca Burger,289,39.0,4,Red Robin Gourmet Burgers,Kid's Meals
Red Robinetti Spaghetti,297,56.0,2,Red Robin Gourmet Burgers,Kid's Meals
Red’s Cheese Pizza,605,58.0,27,Red Robin Gourmet Burgers,Kid's Meals
Red’s Pizzeria Pizza,690,58.0,35,Red Robin Gourmet Burgers,Kid's Meals
Chicken Strips With Broccolini,380,25.0,20,Romano's Macaroni Grill,Kid's Meals
Chicken Strips With Fries,650,58.0,37,Romano's Macaroni Grill,Kid's Meals
Chicken Strips With Salad,470,22.0,32,Romano's Macaroni Grill,Kid's Meals
Grilled Chicken & Pasta,350,43.0,6,Romano's Macaroni Grill,Kid's Meals
Mac & Cheese,630,66.0,29,Romano's Macaroni Grill,Kid's Meals
Pepperoni Pizza,440,48.0,17,Romano's Macaroni Grill,Kid's Meals
Spaghetti & Meat Sauce,420,48.0,16,Romano's Macaroni Grill,Kid's Meals
Spaghetti & Meatballs,460,51.0,23,Romano's Macaroni Grill,Kid's Meals
Spaghetti & Pomodoro,310,46.0,9,Romano's Macaroni Grill,Kid's Meals
Fresh Grilled Green Beans,45,5.0,2,Ruby Tuesday,Kid's Meals
Fresh Grilled Zucchini,41,4.0,2,Ruby Tuesday,Kid's Meals
Fresh Steamed Broccoli,53,7.0,2,Ruby Tuesday,Kid's Meals
Honest Kids Super Fruit Punch,40,10.0,0,Ruby Tuesday,Kid's Meals
Kid Beef Minis,779,58.0,46,Ruby Tuesday,Kid's Meals
Kid Chicken Breast,282,19.0,11,Ruby Tuesday,Kid's Meals
Kid Chicken Tenders,434,27.0,21,Ruby Tuesday,Kid's Meals
Kid Chop Steak,464,18.0,33,Ruby Tuesday,Kid's Meals
Kid Fried Shrimp,444,41.0,23,Ruby Tuesday,Kid's Meals
Kid Grilled Cheese,664,76.0,31,Ruby Tuesday,Kid's Meals
Kid Mac ‘n Cheese,680,61.0,37,Ruby Tuesday,Kid's Meals
Kid Pasta Marinara,469,86.0,7,Ruby Tuesday,Kid's Meals
Kid Pasta Marinara (with linguini),405,72.0,7,Ruby Tuesday,Kid's Meals
Kid Side of Apples,59,16.0,0,Ruby Tuesday,Kid's Meals
Kid Side of Grapes,27,7.0,0,Ruby Tuesday,Kid's Meals
Kid Side of White Cheddar Mashed Potatoes,112,11.0,7,Ruby Tuesday,Kid's Meals
Kid Sundae,392,53.0,19,Ruby Tuesday,Kid's Meals
Kid Turkey Minis,679,58.0,36,Ruby Tuesday,Kid's Meals
Kids Eggscellent Combo,541,33.0,35,Ruby Tuesday,Kid's Meals
Kids French Toast,315,37.0,13,Ruby Tuesday,Kid's Meals
Kids Patty Cakes,621,62.0,34,Ruby Tuesday,Kid's Meals
Beef Taco Rollup™,190,18.0,9,Taco Bueno,Kid's Meals
Chicken Taco Rollup™,180,18.0,7,Taco Bueno,Kid's Meals
Kids Cheese Quesadilla,219,23.0,11,Taco Bueno,Kid's Meals
Party Burrito®,374,43.0,18,Taco Bueno,Kid's Meals
Party Taco®,143,5.0,10,Taco Bueno,Kid's Meals
Strawberry Smoothie,130,34.0,0,Taco Bueno,Kid's Meals
Angus Cool Deli Wrap,620,41.0,36,Arby's,Wraps
Roast Turkey & Swiss Wrap,500,42.0,24,Arby's,Wraps
"Roast Turkey, Ranch & Bacon Wrap",600,42.0,32,Arby's,Wraps
Buffalo Ranch Chicken Wrap,1020,97.0,59,Buffalo Wild Wings,Wraps
Chicken Caesar Wrap,560,68.0,15,Buffalo Wild Wings,Wraps
Chicken Tender Wrap,1040,125.0,46,Buffalo Wild Wings,Wraps
Naked Tenders Wrap,600,68.0,14,Buffalo Wild Wings,Wraps
Southwest Chicken Queso Wrap,490,73.0,7,Buffalo Wild Wings,Wraps
Spicy Chicken BK Wrapper™,360,32.0,19,Burger King,Wraps
Chargrilled Chicken Cool Wrap,410,50.0,12,Chick-fil-A,Wraps
Chicken Caesar Cool Wrap,460,47.0,15,Chick-fil-A,Wraps
Spicy Chicken Cool Wrap,410,48.0,12,Chick-fil-A,Wraps
Angus Bacon & Cheese Snack Wrap,390,28.0,21,McDonald's,Wraps
Angus Chipotle BBQ Bacon,800,66.0,39,McDonald's,Wraps
Angus Chipotle BBQ Bacon Snack Wrap,400,30.0,22,McDonald's,Wraps
Angus Deluxe Snack Wrap,410,27.0,25,McDonald's,Wraps
Angus Mushroom & Swiss Snack Wrap,430,27.0,26,McDonald's,Wraps
Chipotle BBQ Snack Wrap® (Crispy),330,35.0,15,McDonald's,Wraps
Chipotle BBQ Snack Wrap® (Grilled),260,28.0,9,McDonald's,Wraps
Honey Mustard Snack Wrap® (Crispy),330,34.0,16,McDonald's,Wraps
Honey Mustard Snack Wrap® (Grilled),260,27.0,9,McDonald's,Wraps
Mac Snack Wrap,330,26.0,19,McDonald's,Wraps
Cobb (Wrap),930,66.0,60,Quiznos,Wraps
Harvest Chicken (Wrap),820,109.0,37,Quiznos,Wraps
Honey Mustard Chicken (Wrap),1030,80.0,64,Quiznos,Wraps
Lobster & Seafood Salad (Wrap),860,71.0,58,Quiznos,Wraps
Mediterranean Chicken (Wrap),1080,71.0,71,Quiznos,Wraps
Peppercorn Caesar with Chicken (Wrap),1050,68.0,70,Quiznos,Wraps
Caesar’s Chicken Wrap,851,69.0,43,Red Robin Gourmet Burgers,Wraps
Crispy Chicken Caesar Wrap,410,31.0,24,Wendy's,Wraps
Grilled Chicken Go Wrap,260,25.0,10,Wendy's,Wraps
Spicy Chicken Go Wrap,330,30.0,16,Wendy's,Wraps
"Bacon, Egg & Cheese Biscuit",450,34.0,26,Arby's,Breakfast
Chicken Biscuit*,350,39.0,15,Arby's,Breakfast
"Ham, Egg & Cheese Croissant",270,22.0,14,Arby's,Breakfast
"Ham, Egg & Cheese Sourdough",480,46.0,20,Arby's,Breakfast
Outside-In Cinnamon Bites™,300,36.0,15,Arby's,Breakfast
Sausage Biscuit,460,33.0,31,Arby's,Breakfast
Sausage Gravy Biscuit,460,45.0,26,Arby's,Breakfast
"Sausage, Egg & Cheese Wrap",740,45.0,47,Arby's,Breakfast
Almond Croissant,620,67.0,35,Atlanta Bread Company,Breakfast
Apple Croissant,420,65.0,15,Atlanta Bread Company,Breakfast
Apple Danish,460,67.0,18,Atlanta Bread Company,Breakfast
Apple Spice Bagel,330,68.0,2,Atlanta Bread Company,Breakfast
Asiago Bagel,390,53.0,11,Atlanta Bread Company,Breakfast
"Bacon, Egg & Cheese Sandwich",490,52.0,21,Atlanta Bread Company,Breakfast
Banana Nut Muffin,610,63.0,36,Atlanta Bread Company,Breakfast
Banana Nut Muffin Top,420,39.0,26,Atlanta Bread Company,Breakfast
Bear Claw,540,71.0,24,Atlanta Bread Company,Breakfast
Belgian Waffle With Maple Syrup & Whipped Cream,530,83.0,18,Atlanta Bread Company,Breakfast
Blueberry Muffin,320,41.0,15,Atlanta Bread Company,Breakfast
Blueberry Muffin Top,250,31.0,12,Atlanta Bread Company,Breakfast
Cheese Croissant,360,41.0,19,Atlanta Bread Company,Breakfast
Cheese Danish,490,66.0,22,Atlanta Bread Company,Breakfast
Chive Cream Cheese,170,6.0,15,Atlanta Bread Company,Breakfast
Chocolate Chip Muffin,640,83.0,31,Atlanta Bread Company,Breakfast
Chocolate Chip Muffin Top,390,51.0,19,Atlanta Bread Company,Breakfast
Chocolate Croissant,560,68.0,28,Atlanta Bread Company,Breakfast
Cinnamon Crisp Bagel,330,67.0,2,Atlanta Bread Company,Breakfast
Cinnamon Raisin Bagel,270,55.0,1,Atlanta Bread Company,Breakfast
Cinnamon Roll,640,91.0,26,Atlanta Bread Company,Breakfast
Egg & Cheese Sandwich,440,52.0,17,Atlanta Bread Company,Breakfast
Everything Bagel,350,66.0,3,Atlanta Bread Company,Breakfast
Florentine Omelette,460,6.0,34,Atlanta Bread Company,Breakfast
French Croissant,330,37.0,17,Atlanta Bread Company,Breakfast
French Toast With Maple Syrup,640,121.0,11,Atlanta Bread Company,Breakfast
Gooey Butter Danish,560,74.0,26,Atlanta Bread Company,Breakfast
Ham & Swiss Omelette,500,3.0,35,Atlanta Bread Company,Breakfast
"Ham, Egg & Cheddar Cheese Sandwich",500,54.0,18,Atlanta Bread Company,Breakfast
Honey Raisin Walnut Cream Cheese,190,14.0,14,Atlanta Bread Company,Breakfast
Low Fat Apple Muffin,230,48.0,2,Atlanta Bread Company,Breakfast
Low Fat Pumpkin Muffin,240,51.0,2,Atlanta Bread Company,Breakfast
Low Fat Pumpkin Muffin Top,200,43.0,2,Atlanta Bread Company,Breakfast
Mocha Chip Muffin,620,79.0,30,Atlanta Bread Company,Breakfast
Mocha Chip Muffin Top,410,53.0,20,Atlanta Bread Company,Breakfast
Morning Classic With Bacon,420,31.0,21,Atlanta Bread Company,Breakfast
Morning Classic With Ham,420,39.0,15,Atlanta Bread Company,Breakfast
Morning Classic With Sausage,650,32.0,40,Atlanta Bread Company,Breakfast
Olive Cream Cheese,180,2.0,17,Atlanta Bread Company,Breakfast
Pecan Roll,860,72.0,59,Atlanta Bread Company,Breakfast
Plain Bagel,300,60.0,1,Atlanta Bread Company,Breakfast
Plain Cream Cheese,190,1.0,19,Atlanta Bread Company,Breakfast
Poppy Seed Bagel,340,62.0,5,Atlanta Bread Company,Breakfast
Pumpkin Muffin,530,83.0,20,Atlanta Bread Company,Breakfast
Raspberry Cheese Croissant,430,63.0,18,Atlanta Bread Company,Breakfast
Raspberry Cheese Danish,440,63.0,18,Atlanta Bread Company,Breakfast
Raspberry Cream Cheese,100,8.0,8,Atlanta Bread Company,Breakfast
"Sausage, Egg & Cheese Sandwich",750,53.0,43,Atlanta Bread Company,Breakfast
Scrambled Eggs,190,1.0,13,Atlanta Bread Company,Breakfast
Sesame Seed Bagel,390,63.0,9,Atlanta Bread Company,Breakfast
Spanish Omelette,470,5.0,35,Atlanta Bread Company,Breakfast
Sticky Bun,560,66.0,30,Atlanta Bread Company,Breakfast
Three Cheese Omelette,1100,6.0,85,Atlanta Bread Company,Breakfast
Tomato Bacon Omelette,360,3.0,27,Atlanta Bread Company,Breakfast
Vegetable Cream Cheese,180,7.0,15,Atlanta Bread Company,Breakfast
Wheat Bagel,270,54.0,1,Atlanta Bread Company,Breakfast
Whole Grain Bagel,260,52.0,1,Atlanta Bread Company,Breakfast
2 Sausage Biscuits,840,66.0,54,Bojangle's Famous Chicken 'n Biscuits,Breakfast
"Bacon, Egg & Cheese",550,35.0,37,Bojangle's Famous Chicken 'n Biscuits,Breakfast
Country Ham & Egg Biscuit,480,34.0,29,Bojangle's Famous Chicken 'n Biscuits,Breakfast
Country Ham Biscuit,355,33.0,18,Bojangle's Famous Chicken 'n Biscuits,Breakfast
Egg & Cheese Biscuit,515,35.0,34,Bojangle's Famous Chicken 'n Biscuits,Breakfast
Gravy Biscuit,390,43.0,20,Bojangle's Famous Chicken 'n Biscuits,Breakfast
Plain Biscuit,280,33.0,14,Bojangle's Famous Chicken 'n Biscuits,Breakfast
Sausage & Egg Biscuit,545,34.0,38,Bojangle's Famous Chicken 'n Biscuits,Breakfast
Sausage Biscuit,420,33.0,27,Bojangle's Famous Chicken 'n Biscuits,Breakfast
"Bacon, Egg & Cheese Biscuit",420,34.0,25,Burger King,Breakfast
Biscuit – w/ Chicken Fritter (Chicken Biscuit),400,39.0,20,Burger King,Breakfast
Biscuits (2) & Sausage Gravy Platter,680,76.0,35,Burger King,Breakfast
Biscuit‐ w/ Breakfast Steak (Country Fried Steak),650,50.0,38,Burger King,Breakfast
Biscuit‐ w/ Country Ham (1 sl) & Egg and Cheese,470,33.0,26,Burger King,Breakfast
BK®Egg and Cheese Muffin,290,24.0,14,Burger King,Breakfast
BK™ Breakfast Bowl,540,17.0,42,Burger King,Breakfast
"BK™ Breakfast Burrito ‐ Bacon, Egg, Cheese, & Salsa",300,24.0,16,Burger King,Breakfast
"BK™ Breakfast Burrito ‐ Potato, Egg, Cheese, & Salsa",320,29.0,17,Burger King,Breakfast
"BK™ Breakfast Burrito ‐ Sausage, Egg, Cheese & Salsa",440,25.0,29,Burger King,Breakfast
BK™ Breakfast Ciabatta Club Sandwich,480,41.0,23,Burger King,Breakfast
BK™ Breakfast Platter,810,57.0,54,Burger King,Breakfast
BK™ Ultimate Breakfast Platter,1310,134.0,72,Burger King,Breakfast
Cheesy Bacon BK Wrapper®,380,28.0,24,Burger King,Breakfast
Cini‐minis (4 minis),400,52.0,18,Burger King,Breakfast
"Croissan’wich® Bacon, Egg & Cheese",360,26.0,19,Burger King,Breakfast
Croissan’wich® Egg & Cheese,320,26.0,16,Burger King,Breakfast
"Croissan’wich® Ham, Egg & Cheese",350,27.0,17,Burger King,Breakfast
Croissan’wich® Sausage & Cheese,380,26.0,24,Burger King,Breakfast
"Croissan’wich® Sausage, Egg & Cheese",490,27.0,31,Burger King,Breakfast
"Double Croissan’wich™ w/ Bacon, Egg, & Cheese",440,27.0,25,Burger King,Breakfast
"Double Croissan’wich™ w/ Ham, Bacon, Egg, & Cheese",440,28.0,24,Burger King,Breakfast
"Double Croissan’wich™ w/ Ham, Sausage, Egg, & Cheese",570,28.0,35,Burger King,Breakfast
"Double Croissan’wich™ w/ Sausage, Bacon, Egg, & Cheese",570,28.0,37,Burger King,Breakfast
"Double Croissan’wich™ w/ Sausage, Egg, & Cheese",700,29.0,49,Burger King,Breakfast
Enormous Omelet Sandwich,760,44.0,44,Burger King,Breakfast
French Toast Sticks (3 piece),230,29.0,11,Burger King,Breakfast
French Toast Sticks (5 piece),380,49.0,18,Burger King,Breakfast
French Toast Sticks Platter w/ Bacon & Breakfast Syrup,550,79.0,22,Burger King,Breakfast
French Toast Sticks Platter w/ Sausage & Breakfast Syrup,670,80.0,33,Burger King,Breakfast
"Ham, Egg, & Cheese Biscuit",420,33.0,22,Burger King,Breakfast
Hash Browns – large,670,65.0,44,Burger King,Breakfast
Hash Browns – medium,500,48.0,33,Burger King,Breakfast
Hash Browns – small,250,24.0,16,Burger King,Breakfast
Mini Blueberry Biscuits with icing (4pc),390,57.0,15,Burger King,Breakfast
Pancake Platter w/ Sausage & 1 oz Breakfast Syrup,670,78.0,34,Burger King,Breakfast
Pancakes (3) and 1 oz breakfast syrup,500,77.0,19,Burger King,Breakfast
Quaker® Oatmeal Maple and Brown Sugar Flavor,270,55.0,4,Burger King,Breakfast
Quaker® Oatmeal Original,140,23.0,3,Burger King,Breakfast
Sausage Biscuit,420,32.0,27,Burger King,Breakfast
"Sausage, Egg, & Cheese Biscuit",570,34.0,37,Burger King,Breakfast
"Scrambled Egg Platter w/ Bacon (Scrambled Eggs, Biscuit, Hashbrowns, Bacon Slices)",700,56.0,42,Burger King,Breakfast
"Scrambled Egg Platter w/ Sausage (Scrambled Eggs, Biscuit, Hashbrowns, Sausage Patty)",810,57.0,53,Burger King,Breakfast
Side of Eggs,160,3.0,12,Burger King,Breakfast
Side of Southwest Potatoes,90,12.0,3,Burger King,Breakfast
Vanilla Icing,90,22.0,0,Burger King,Breakfast
Biscuit ‘N’ Gravy™,440,,22,Carl's Jr.,Breakfast
Breakfast Burger™,810,,42,Carl's Jr.,Breakfast
French Toast Dips® – No Syrup (5 pieces),460,,21,Carl's Jr.,Breakfast
Hash Brown Nuggets,350,,23,Carl's Jr.,Breakfast
Made From Scratch Biscuit™,290,,13,Carl's Jr.,Breakfast
Sunrise Croissant®,590,,44,Carl's Jr.,Breakfast
2 pieces of Toast,160,30.0,4,Charley's Grilled Subs,Breakfast
4 oz. Hash Browns,200,27.0,9,Charley's Grilled Subs,Breakfast
Bacon Omelet,410,8.0,32,Charley's Grilled Subs,Breakfast
Ham Omelet,410,10.0,25,Charley's Grilled Subs,Breakfast
Sausage Omelet,474,8.0,35,Charley's Grilled Subs,Breakfast
Two Eggs Scrambled,160,2.0,12,Charley's Grilled Subs,Breakfast
Veggie Omelet,358,13.0,24,Charley's Grilled Subs,Breakfast
Western Omelet,520,13.0,25,Charley's Grilled Subs,Breakfast
"Bacon, Egg & Cheese Biscuit",460,43.0,24,Chick-fil-A,Breakfast
Chick-fil-A Chick-n-Minis™,370,41.0,14,Chick-fil-A,Breakfast
Chick-fil-A® Chicken Biscuit,440,47.0,20,Chick-fil-A,Breakfast
Chick-fil-A® Spicy Chicken Biscuit,450,50.0,20,Chick-fil-A,Breakfast
"Chicken, Egg & Cheese on Sunflower Multigrain Bagel",490,49.0,20,Chick-fil-A,Breakfast
Cinnamon Brown Sugar,25,7.0,0,Chick-fil-A,Breakfast
Cinnamon Cluster,430,63.0,17,Chick-fil-A,Breakfast
Hash Browns,270,25.0,18,Chick-fil-A,Breakfast
Mixed Fruit Blend,45,12.0,0,Chick-fil-A,Breakfast
Multigrain Oatmeal,280,44.0,11,Chick-fil-A,Breakfast
Plain Biscuit,310,41.0,14,Chick-fil-A,Breakfast
Roasted Nut Topping,80,3.0,8,Chick-fil-A,Breakfast
"Sausage, Egg, and Cheese Biscuit",680,43.0,47,Chick-fil-A,Breakfast
Yogurt Parfait,230,44.0,3,Chick-fil-A,Breakfast
Yogurt Parfait with Chocolate Cookie Crumbs,240,47.0,4,Chick-fil-A,Breakfast
Yogurt Parfait with Granola,290,53.0,6,Chick-fil-A,Breakfast
"8-Grain Bagel – LF, VG",330,72.0,2,Corner Bakery Cafe,Breakfast
All American Scrambler (with Bacon) – G (Egg Whites),190,2.0,11,Corner Bakery Cafe,Breakfast
All American Scrambler (with Bacon) – G (Whole Eggs),350,3.0,27,Corner Bakery Cafe,Breakfast
All American Scrambler (with Sausage) (Egg Whites),190,6.0,3,Corner Bakery Cafe,Breakfast
All American Scrambler (with Sausage) (Whole Eggs),350,7.0,20,Corner Bakery Cafe,Breakfast
Anaheim Scrambler – G (Egg Whites),410,8.0,29,Corner Bakery Cafe,Breakfast
Anaheim Scrambler – G (Whole Eggs),580,10.0,46,Corner Bakery Cafe,Breakfast
"Bacon, 3-slices – G",110,110.0,110,Corner Bakery Cafe,Breakfast
Baked French Toast – V,850,138.0,28,Corner Bakery Cafe,Breakfast
Baked French Toast w/Bacon & Fresh Fruit,1030,154.0,39,Corner Bakery Cafe,Breakfast
Baked French Toast w/Bacon & Scrambled Eggs (Egg Whites),1040,140.0,39,Corner Bakery Cafe,Breakfast
Baked French Toast w/Bacon & Scrambled Eggs (Whole Eggs),1200,141.0,55,Corner Bakery Cafe,Breakfast
Baked French Toast w/Sausage & Fresh Fruit,1030,158.0,31,Corner Bakery Cafe,Breakfast
Baked French Toast w/Sausage & Scrambled Eggs (Egg Whites),1040,144.0,31,Corner Bakery Cafe,Breakfast
Baked French Toast w/Sausage & Scrambled Eggs (Whole Eggs),1200,145.0,48,Corner Bakery Cafe,Breakfast
Banana Muffin – V,530,67.0,26,Corner Bakery Cafe,Breakfast
"Blueberry Bagel – LF, VG",340,73.0,2,Corner Bakery Cafe,Breakfast
Blueberry Muffin – V,510,70.0,22,Corner Bakery Cafe,Breakfast
"Breakfast Potatoes – VG, G",140,140.0,140,Corner Bakery Cafe,Breakfast
"Chicken Apple Sausage, 2-patties",110,110.0,110,Corner Bakery Cafe,Breakfast
Chocolate Muffin – V,530,62.0,28,Corner Bakery Cafe,Breakfast
Cinnamon Crumb Muffin – V,650,90.0,30,Corner Bakery Cafe,Breakfast
"Cinnamon Raisin Bagel – LF, VG",330,72.0,2,Corner Bakery Cafe,Breakfast
Cinnamon Roll – V,650,96.0,24,Corner Bakery Cafe,Breakfast
Croissant – V,340,39.0,16,Corner Bakery Cafe,Breakfast
"Everything Bagel – LF, VG",330,69.0,2,Corner Bakery Cafe,Breakfast
"Farmer’s Scrambler – V, G (Egg Whites)",250,12.0,11,Corner Bakery Cafe,Breakfast
